"","LON","LAT"
"30151",-73.9256142111,40.6414467792
"30152",-73.9287677335,40.6339664612
"30153",-73.928844742,40.6338883195
"30154",-73.9255475695,40.6406954729
"30155",-73.925594416,40.6404222156
"30156",-73.9256390228,40.6401620242
"30157",-73.9293558642,40.6333589743
"30158",-73.9294450853,40.6332685989
"30159",-73.9295221808,40.6331905064
"30160",-73.9296101033,40.6331014457
"30161",-73.929698893,40.6330115075
"30162",-73.9302448541,40.6324522851
"30163",-73.9303547228,40.632340083
"30164",-73.9304538199,40.6322388805
"30165",-73.930550762,40.6321398774
"30166",-73.9306494265,40.6320391157
"30167",-73.9307799739,40.6319057914
"30168",-73.9313418716,40.6313510507
"30169",-73.9314363727,40.6312645591
"30170",-73.9321129144,40.6306730723
"30171",-73.9322044854,40.6305904388
"30172",-73.9322997734,40.6305044512
"30173",-73.9259891574,40.6397794188
"30174",-73.9260577693,40.6396727839
"30175",-73.9260655493,40.6395497645
"30176",-73.9260620638,40.63945851
"30177",-73.9260591256,40.6393790148
"30178",-73.9260197977,40.6392663427
"30179",-73.9260152612,40.6391656671
"30180",-73.9260427341,40.6390152702
"30181",-73.9259833109,40.6390724141
"30182",-73.9259610836,40.6392649046
"30183",-73.9259494017,40.6393660704
"30184",-73.9259233224,40.6395919172
"30185",-73.925910251,40.6397051139
"30186",-73.9258973694,40.6398166709
"30187",-73.925712202,40.6397010221
"30188",-73.9257298705,40.6395352335
"30189",-73.9257432251,40.639409935
"30190",-73.9257580933,40.6392704091
"30191",-73.9250197024,40.6378828255
"30192",-73.9259847457,40.6373259565
"30193",-73.9259909392,40.6372093514
"30194",-73.960911136,40.718822438
"30195",-73.9603717223,40.7184875016
"30196",-73.9601123595,40.718326454
"30197",-73.9600167756,40.7182671033
"30198",-73.9599536122,40.7182278822
"30199",-73.9599077766,40.7181994209
"30200",-73.9598552341,40.7181667942
"30201",-73.9598060445,40.7181362507
"30202",-73.9597166096,40.7180807156
"30203",-73.9606909262,40.7188115146
"30204",-73.9603410587,40.7185933262
"30205",-73.9602830273,40.7185571345
"30206",-73.960018535,40.7183921866
"30207",-73.9599549233,40.7183525159
"30208",-73.9597819814,40.7182783761
"30209",-73.9596731722,40.718210517
"30210",-73.9256531871,40.6366270154
"30211",-73.9254981824,40.6367067011
"30212",-73.9253978311,40.636758288
"30213",-73.925185183,40.6368676043
"30214",-73.923317149,40.6377813813
"30215",-73.9606881988,40.7177649256
"30216",-73.9225435789,40.6382513417
"30217",-73.9603811909,40.7176985419
"30218",-73.9604348384,40.7177318747
"30219",-73.9604968669,40.7177704171
"30220",-73.9605588967,40.7178089577
"30221",-73.9606198085,40.7178468054
"30222",-73.9606701021,40.7178780541
"30223",-73.9607589566,40.7179332623
"30224",-73.9612697268,40.7182506183
"30225",-73.9613485223,40.7182995749
"30226",-73.9614387739,40.7183556502
"30227",-73.9281725424,40.634332189
"30228",-73.9280935404,40.6344084712
"30229",-73.9274205563,40.6350761671
"30230",-73.9209569722,40.6392831691
"30231",-73.961234383,40.717304073
"30232",-73.9611612381,40.7172585312
"30233",-73.961094792,40.7172171609
"30234",-73.9610088061,40.7171636235
"30235",-73.9202211852,40.6397510164
"30236",-73.9198831979,40.6399668429
"30237",-73.919797045,40.6400218568
"30238",-73.9620646482,40.7176939679
"30239",-73.9619583751,40.7176280875
"30240",-73.9618465109,40.7175587374
"30241",-73.9617958904,40.7175273558
"30242",-73.9614832279,40.717333524
"30243",-73.9613495495,40.7172506503
"30244",-73.9612958547,40.717217362
"30245",-73.9612376854,40.7171813004
"30246",-73.9611660928,40.7171369162
"30247",-73.9610972959,40.7170942665
"30248",-73.9609546696,40.7170058439
"30249",-73.9271112267,40.635491273
"30250",-73.9271110669,40.6354915187
"30251",-73.9271417302,40.6355031053
"30252",-73.9270470293,40.6355898769
"30253",-73.926998041,40.6356651211
"30254",-73.9269160738,40.6357910193
"30255",-73.9618263542,40.7166825073
"30256",-73.961881959,40.7166084002
"30257",-73.961951855,40.7166517613
"30258",-73.9620189565,40.716693387
"30259",-73.962078788,40.7167305033
"30260",-73.919337679,40.640923533
"30261",-73.9623762997,40.7161015675
"30262",-73.962111393,40.7159512863
"30263",-73.9272263893,40.635687207
"30264",-73.9272986849,40.6356071579
"30265",-73.927375474,40.6355221353
"30266",-73.9274555306,40.6354334928
"30267",-73.9192737564,40.6407039056
"30268",-73.9191468741,40.6406252273
"30269",-73.91921806,40.6405631775
"30270",-73.9193534479,40.6406027468
"30271",-73.9277579484,40.6350546033
"30272",-73.9278080423,40.6350444886
"30273",-73.927801663,40.6350048914
"30274",-73.9278441762,40.6349565467
"30275",-73.9278818372,40.6349605704
"30276",-73.9278842821,40.6349109399
"30277",-73.9279359807,40.6348989999
"30278",-73.9279772889,40.6348520249
"30279",-73.9280194007,40.6348041374
"30280",-73.9280110164,40.63476682
"30281",-73.9280314699,40.6347435598
"30282",-73.9280807611,40.6347343576
"30283",-73.9280755864,40.6346933925
"30284",-73.9281381116,40.6346691391
"30285",-73.9282099007,40.6345875024
"30286",-73.9282508086,40.6345409819
"30287",-73.9282676534,40.6345218275
"30288",-73.9282901127,40.6344962875
"30289",-73.9625203783,40.7156320713
"30290",-73.9627237275,40.7157314627
"30291",-73.9635359153,40.7161284291
"30292",-73.9626478687,40.7158248111
"30293",-73.9627434668,40.7158715471
"30294",-73.9630175281,40.715974534
"30295",-73.9632894552,40.7161074706
"30296",-73.9638762262,40.7162280887
"30297",-73.9639186952,40.7161885651
"30298",-73.9639661894,40.7161443667
"30299",-73.9640132254,40.7161005932
"30300",-73.9640529554,40.7160636199
"30301",-73.9642452131,40.7158847015
"30302",-73.9643082326,40.7158260537
"30303",-73.9629724504,40.7149380853
"30304",-73.9630354442,40.7148387009
"30305",-73.9631300916,40.7146893771
"30306",-73.96386945,40.7156178738
"30307",-73.9637764964,40.7155801762
"30308",-73.9635498414,40.7154882562
"30309",-73.9634734415,40.7154572716
"30310",-73.9633970405,40.7154262878
"30311",-73.9633142738,40.715392721
"30312",-73.9631672036,40.7153330747
"30313",-73.9631315508,40.7153186155
"30314",-73.9629895747,40.7152610354
"30315",-73.9255192577,40.6402581617
"30316",-73.9255857358,40.6398261448
"30317",-73.9636084893,40.7145540808
"30318",-73.9637156055,40.7145935894
"30319",-73.9637935099,40.7146223231
"30320",-73.9638727124,40.7146515353
"30321",-73.9639382817,40.7146757202
"30322",-73.9640168348,40.7147046926
"30323",-73.964085651,40.7147300733
"30324",-73.9641551145,40.7147556938
"30325",-73.9642498983,40.7147906531
"30326",-73.9645459362,40.7148998388
"30327",-73.926429353,40.6370207965
"30328",-73.9263961109,40.6370145788
"30329",-73.9264308985,40.6370159987
"30330",-73.9264402727,40.6368775669
"30331",-73.9264740295,40.6368821848
"30332",-73.9265176479,40.6367499948
"30333",-73.9265535443,40.6366493415
"30334",-73.9266630714,40.6364512621
"30335",-73.9266347437,40.6364362585
"30336",-73.9267301926,40.6363534842
"30337",-73.926731862,40.636351052
"30338",-73.9269041711,40.6361000411
"30339",-73.9264183899,40.6364957517
"30340",-73.9263652128,40.6365960499
"30341",-73.926364117,40.6365992362
"30342",-73.926326473,40.6367086251
"30343",-73.9262422335,40.6369534223
"30344",-73.9262066005,40.6370569708
"30345",-73.9262027641,40.6370681213
"30346",-73.9261515466,40.6372406468
"30347",-73.9648307898,40.7141478163
"30348",-73.9647058881,40.7141136091
"30349",-73.964572842,40.7140771696
"30350",-73.9644940997,40.7140556051
"30351",-73.9643481559,40.7140156341
"30352",-73.9642334369,40.7139842139
"30353",-73.9653185689,40.7160451892
"30354",-73.9654929362,40.7160963024
"30355",-73.9656736996,40.7161492893
"30356",-73.9658393155,40.7161978355
"30357",-73.9642915396,40.7130908795
"30358",-73.9644644539,40.7131386664
"30359",-73.9645851552,40.7131720225
"30360",-73.964602108,40.7131767067
"30361",-73.9646068541,40.7131780193
"30362",-73.9646122783,40.7131795177
"30363",-73.9647106028,40.713206691
"30364",-73.9654029408,40.7133980193
"30365",-73.9654892076,40.7133545739
"30366",-73.9655223745,40.7132802413
"30367",-73.9655469596,40.713225141
"30368",-73.9655701525,40.7131731606
"30369",-73.9658374513,40.7160527376
"30370",-73.9656509122,40.7159981796
"30371",-73.9655243086,40.7159611515
"30372",-73.9654562925,40.7159412577
"30373",-73.9653626859,40.7159138802
"30374",-73.9653027508,40.7158963508
"30375",-73.9651896161,40.7158632608
"30376",-73.9651121727,40.7158406093
"30377",-73.9649896096,40.7158047624
"30378",-73.9647916233,40.7157468541
"30379",-73.9655942068,40.7168011674
"30380",-73.9655481731,40.7168441476
"30381",-73.9643494215,40.7165238764
"30382",-73.9642634984,40.7164824398
"30383",-73.9754838328,40.6793336819
"30384",-73.9755673077,40.6793661515
"30385",-73.975645645,40.6793966208
"30386",-73.9758196581,40.679464306
"30387",-73.9758973547,40.6794945273
"30388",-73.9760469682,40.6795527201
"30389",-73.9761054002,40.6795754477
"30390",-73.9762177712,40.6796191559
"30391",-73.9763128052,40.67965612
"30392",-73.9763808692,40.6796825938
"30393",-73.9764264596,40.6797003261
"30394",-73.9764958093,40.6797272999
"30395",-73.976673034,40.6797962316
"30396",-73.9767378884,40.6798214574
"30397",-73.9768021006,40.6798464326
"30398",-73.9769247466,40.679894135
"30399",-73.9771449942,40.6799797999
"30400",-73.9772079236,40.6800042757
"30401",-73.9772605776,40.6800247557
"30402",-73.9773491919,40.6800592206
"30403",-73.9774082669,40.680082198
"30404",-73.9774763329,40.6801086721
"30405",-73.9776355801,40.680170609
"30406",-73.9925414964,40.5724459366
"30407",-73.9925595677,40.5723590777
"30408",-73.992533589,40.5722221648
"30409",-73.923753687,40.5880221491
"30410",-73.9236559818,40.587935969
"30411",-73.9236296126,40.5879127116
"30412",-73.923038371,40.5876686949
"30413",-73.9594312297,40.7179007799
"30414",-73.9591163469,40.7177055433
"30415",-73.9590123187,40.7176410424
"30416",-73.9589552718,40.7176056699
"30417",-73.9588987823,40.7175706451
"30418",-73.9593546215,40.7179790135
"30419",-73.9590190458,40.7177700762
"30420",-73.9589431087,40.7177227949
"30421",-73.9588632629,40.7176730807
"30422",-73.9587845352,40.7176240621
"30423",-73.9586053032,40.7175124651
"30424",-73.9585031239,40.7174488442
"30425",-73.9594202781,40.7169739918
"30426",-73.9595619247,40.7170624573
"30427",-73.9596433438,40.7171133079
"30428",-73.9597370326,40.7171718199
"30429",-73.9597710508,40.7171930658
"30430",-73.959923294,40.7172881479
"30431",-73.9599935607,40.7173320335
"30432",-73.9590732594,40.7168822807
"30433",-73.9592504001,40.7169923544
"30434",-73.9594381582,40.7171090242
"30435",-73.959521979,40.7171611085
"30436",-73.9595918302,40.7172045125
"30437",-73.9597740018,40.7173177091
"30438",-73.9600154076,40.717467712
"30439",-73.9602498589,40.7173795495
"30440",-73.9603654243,40.717272045
"30441",-73.960528496,40.7171203497
"30442",-73.9606317285,40.7170243178
"30443",-73.9600373163,40.7175794954
"30444",-73.9838883857,40.6722916864
"30445",-73.9839658181,40.6723288984
"30446",-73.984050566,40.6723696261
"30447",-73.9842176249,40.6724499085
"30448",-73.9843029834,40.6724909287
"30449",-73.9843877318,40.6725316561
"30450",-73.9844755301,40.6725738491
"30451",-73.9845621082,40.6726154546
"30452",-73.9846486863,40.672657061
"30453",-73.9847331312,40.6726976404
"30454",-73.9848136132,40.6727363165
"30455",-73.9604319378,40.7157039094
"30456",-73.9605283253,40.7157638111
"30457",-73.9606886919,40.7158634733
"30458",-73.9607713893,40.7159148666
"30459",-73.9608848207,40.7159853593
"30460",-73.9609563432,40.7160298076
"30461",-73.9610418355,40.7160829378
"30462",-73.9611530326,40.71615204
"30463",-73.9612871391,40.7162353815
"30464",-73.961515176,40.7162122545
"30465",-73.961613999,40.7161212837
"30466",-73.9616829473,40.7160578153
"30467",-73.9591363858,40.7165889052
"30468",-73.9592050298,40.7165245386
"30469",-73.9593718629,40.7163680952
"30470",-73.9594473249,40.7162973345
"30471",-73.9618248308,40.7157902848
"30472",-73.9615237912,40.7156579176
"30473",-73.9611223361,40.7154945878
"30474",-73.9609613723,40.7154290995
"30475",-73.960809317,40.7153672359
"30476",-73.9606435208,40.7151808242
"30477",-73.9608140017,40.715022397
"30478",-73.9608574213,40.7149820455
"30479",-73.9616814102,40.7152256694
"30480",-73.9619273176,40.7153457476
"30481",-73.962144688,40.7154518895
"30482",-73.9597350484,40.7163676591
"30483",-73.9598230457,40.7164227929
"30484",-73.9599127135,40.7164789746
"30485",-73.9600023827,40.7165351553
"30486",-73.9601806071,40.7166468191
"30487",-73.9602674918,40.7167012553
"30488",-73.960334326,40.7167431286
"30489",-73.9604089578,40.7167898872
"30490",-73.960508096,40.7168520006
"30491",-73.9605632345,40.7168865451
"30492",-73.9606256135,40.716925627
"30493",-73.9623252108,40.7154578417
"30494",-73.962372355,40.7154141355
"30495",-73.9624240757,40.7153661867
"30496",-73.9611479037,40.7165535002
"30497",-73.9612894772,40.7164217591
"30498",-73.9614552128,40.7143434719
"30499",-73.9614930865,40.7142836258
"30500",-73.9615757195,40.7141530515
"30501",-73.9637766238,40.716475912
"30502",-73.9637292953,40.7165195034
"30503",-73.9635937424,40.7166443515
"30504",-73.9633533716,40.7136749981
"30505",-73.963237035,40.7136323425
"30506",-73.9631310978,40.7135935011
"30507",-73.9630082633,40.7135484623
"30508",-73.9628860797,40.7135036622
"30509",-73.9625760696,40.713389993
"30510",-73.9623180531,40.7132953877
"30511",-73.985060738,40.6729064823
"30512",-73.9851664462,40.6728747141
"30513",-73.9852148379,40.6728208164
"30514",-73.9852181052,40.672743576
"30515",-73.9851768309,40.6726871975
"30516",-73.9851131095,40.6726576704
"30517",-73.9850610578,40.6726507819
"30518",-73.9848312791,40.6726349766
"30519",-73.9847316096,40.6725865392
"30520",-73.9846307245,40.6725375098
"30521",-73.9845365248,40.6724917294
"30522",-73.9842794503,40.672366794
"30523",-73.9841615485,40.6723094951
"30524",-73.9840491174,40.6722548535
"30525",-73.9639403787,40.7164217086
"30526",-73.9639993552,40.7164503741
"30527",-73.9640613702,40.7164805173
"30528",-73.9641233876,40.7165106605
"30529",-73.9641854039,40.7165408037
"30530",-73.9642626197,40.7165783358
"30531",-73.9643915179,40.7166409855
"30532",-73.9644517099,40.7166702427
"30533",-73.9645131184,40.7167000893
"30534",-73.964575742,40.7167305287
"30535",-73.9646383681,40.7167609663
"30536",-73.9646949125,40.7167884492
"30537",-73.964817731,40.7168481447
"30538",-73.9649587878,40.7169167039
"30539",-73.9650208049,40.7169468476
"30540",-73.9651659028,40.7170173691
"30541",-73.9627639989,40.7125443664
"30542",-73.9628305434,40.7125682659
"30543",-73.9629427572,40.7126085684
"30544",-73.9630230034,40.7126373889
"30545",-73.9634013992,40.7127732897
"30546",-73.9635736357,40.7128351482
"30547",-73.9637210807,40.7128881025
"30548",-73.9640886326,40.7129104567
"30549",-73.964135642,40.7128369006
"30550",-73.9641681383,40.7127860507
"30551",-73.9642448046,40.7126660878
"30552",-73.9654249769,40.7167652656
"30553",-73.9653780703,40.716809119
"30554",-73.9649405855,40.7126751322
"30555",-73.9650288335,40.7171324623
"30556",-73.9649858318,40.7171723652
"30557",-73.9648664353,40.7172831582
"30558",-73.9648161145,40.7173298532
"30559",-73.9757301346,40.6809219272
"30560",-73.9758071456,40.680951963
"30561",-73.9759643778,40.6810132867
"30562",-73.9760869555,40.6810610944
"30563",-73.9761710265,40.6810938834
"30564",-73.9764315841,40.6811955061
"30565",-73.9771738522,40.6813871708
"30566",-73.9770589282,40.6812893214
"30567",-73.9771688342,40.6811286465
"30568",-73.9316097073,40.6366529291
"30569",-73.977376345,40.6810861968
"30570",-73.9772576774,40.6812625796
"30571",-73.9772149441,40.681326097
"30572",-73.9770528608,40.6807438571
"30573",-73.9768731389,40.6806738143
"30574",-73.9768153717,40.6806512997
"30575",-73.9766715952,40.6805952649
"30576",-73.9765040691,40.6805299751
"30577",-73.9764546461,40.6805107129
"30578",-73.9763609354,40.6804741895
"30579",-73.9762415495,40.6804276597
"30580",-73.9759796717,40.6803255959
"30581",-73.9759135611,40.6802998292
"30582",-73.9758237019,40.6802648065
"30583",-73.9757081676,40.680219778
"30584",-73.9756356387,40.68019151
"30585",-73.9755682439,40.680165243
"30586",-73.9754687567,40.6801264682
"30587",-73.9597857844,40.71799151
"30588",-73.9598367727,40.7179438116
"30589",-73.9598822981,40.7179012252
"30590",-73.960091257,40.7177057503
"30591",-73.9601322289,40.7176674208
"30592",-73.9601827608,40.7176201489
"30593",-73.9644988581,40.7155626162
"30594",-73.9645271631,40.7154992029
"30595",-73.9645744941,40.7153931652
"30596",-73.9646282056,40.7152728339
"30597",-73.9646748407,40.7151683557
"30598",-73.9652247343,40.7152141295
"30599",-73.9653241673,40.7152437368
"30600",-73.9609515741,40.7168917221
"30601",-73.9610582135,40.7167928471
"30602",-73.9610916232,40.7167618691
"30603",-73.9611227452,40.7167330129
"30604",-73.9612193152,40.7166434735
"30605",-73.9612559304,40.7166095249
"30606",-73.9612893411,40.7165785469
"30607",-73.9613250397,40.7165454471
"30608",-73.9613593657,40.7165136202
"30609",-73.9243074418,40.6488423609
"30610",-73.9242837204,40.6489523265
"30611",-73.9242510463,40.649060386
"30612",-73.9602948781,40.7155056752
"30613",-73.9603569157,40.7154478352
"30614",-73.9662318425,40.7154292289
"30615",-73.9661344406,40.7154001904
"30616",-73.9660477868,40.7153743571
"30617",-73.9659638203,40.7153493234
"30618",-73.9651637866,40.7151108081
"30619",-73.965096613,40.715090782
"30620",-73.9650294407,40.715070755
"30621",-73.9606196812,40.7154443621
"30622",-73.9607511205,40.7154971427
"30623",-73.9608423628,40.7155337813
"30624",-73.9610101723,40.7156011649
"30625",-73.9611202374,40.7156453613
"30626",-73.9611885091,40.7156727752
"30627",-73.9612969807,40.7157163316
"30628",-73.9614979698,40.7157970379
"30629",-73.9616269581,40.7158503416
"30630",-73.9621173835,40.7156540793
"30631",-73.9610305512,40.7150074617
"30632",-73.9224488864,40.6532503594
"30633",-73.922515378,40.6530752832
"30634",-73.9225482234,40.6529887998
"30635",-73.9226832071,40.6526333726
"30636",-73.9612002123,40.7146630107
"30637",-73.9656961539,40.7144826512
"30638",-73.9657648297,40.7145011799
"30639",-73.9658294278,40.7145186086
"30640",-73.9659926195,40.7145626379
"30641",-73.9660932556,40.7145897901
"30642",-73.9661816515,40.7146136391
"30643",-73.9662666466,40.7146365712
"30644",-73.9663523234,40.7146596862
"30645",-73.9237787696,40.6497333723
"30646",-73.9238301077,40.6495984304
"30647",-73.9238716962,40.6494904444
"30648",-73.9239289055,40.6493418977
"30649",-73.9239901712,40.6491828149
"30650",-73.9240313548,40.6490758831
"30651",-73.9240665201,40.6489701702
"30652",-73.9241071008,40.648768363
"30653",-73.9614615678,40.714638601
"30654",-73.9616344579,40.7147092336
"30655",-73.9617819238,40.714769479
"30656",-73.9624423425,40.7150392795
"30657",-73.9242107891,40.6482085325
"30658",-73.9242286283,40.6481089965
"30659",-73.924248708,40.6479969502
"30660",-73.9243862346,40.6472220575
"30661",-73.9244171015,40.6470551766
"30662",-73.9244356028,40.6469551556
"30663",-73.9244576215,40.6468361099
"30664",-73.9891980794,40.6615858262
"30665",-73.9891017796,40.6615281093
"30666",-73.9889828213,40.6614568113
"30667",-73.9889100306,40.6614131842
"30668",-73.9888151467,40.6613563155
"30669",-73.9886375604,40.6612498769
"30670",-73.9885678847,40.6612081175
"30671",-73.9884925465,40.6611629608
"30672",-73.988379537,40.661095227
"30673",-73.9881608838,40.6609641742
"30674",-73.9880759144,40.6609132457
"30675",-73.9880073732,40.6608721642
"30676",-73.9879359992,40.6608293849
"30677",-73.987867226,40.6607841916
"30678",-73.987783067,40.6607202316
"30679",-73.9877234389,40.6606533574
"30680",-73.9876705769,40.6605821551
"30681",-73.9876209071,40.6605152531
"30682",-73.9626292385,40.7142811249
"30683",-73.9622224594,40.7141331004
"30684",-73.9620613755,40.7140744836
"30685",-73.9618327891,40.7137475561
"30686",-73.9619599142,40.7135504296
"30687",-73.9620085393,40.7134750288
"30688",-73.9620527153,40.713406528
"30689",-73.9649044196,40.7149563008
"30690",-73.9649245398,40.7149116416
"30691",-73.9649455961,40.7148649062
"30692",-73.9649912156,40.714763645
"30693",-73.9648533882,40.714771713
"30694",-73.962213119,40.7133616399
"30695",-73.9622872056,40.7133888137
"30696",-73.9626673833,40.7135282556
"30697",-73.9627603153,40.7135623421
"30698",-73.9630807057,40.7136798538
"30699",-73.9631508931,40.7137055958
"30700",-73.9632210806,40.7137313386
"30701",-73.9652826102,40.714130678
"30702",-73.9653562356,40.7139676646
"30703",-73.9654211842,40.71382386
"30704",-73.9654633887,40.7137304132
"30705",-73.9637925501,40.7133805278
"30706",-73.9638724188,40.7132544265
"30707",-73.9639106296,40.7131940952
"30708",-73.9639504074,40.7131312908
"30709",-73.9653380106,40.713673393
"30710",-73.9652925414,40.7137746939
"30711",-73.9652237544,40.7139279427
"30712",-73.9651538012,40.7140837891
"30713",-73.9639009239,40.7130634083
"30714",-73.9638293714,40.7130372953
"30715",-73.9637935945,40.7130242384
"30716",-73.9637252936,40.7129993115
"30717",-73.9636589449,40.7129750965
"30718",-73.9635808873,40.7129466094
"30719",-73.9634826643,40.7129107614
"30720",-73.9633232968,40.7128525981
"30721",-73.9632575992,40.7128286208
"30722",-73.9631925512,40.7128048815
"30723",-73.9630370876,40.7127481418
"30724",-73.9629687872,40.7127232145
"30725",-73.9628712156,40.7126876039
"30726",-73.9628029153,40.7126626773
"30727",-73.9627448483,40.7123223141
"30728",-73.9627943566,40.7122429708
"30729",-73.9628454118,40.712161148
"30730",-73.965327299,40.7142810461
"30731",-73.9654218439,40.7143064825
"30732",-73.9655150269,40.7143315536
"30733",-73.9655823653,40.7143496695
"30734",-73.9657762172,40.7144018236
"30735",-73.9661353532,40.7144984457
"30736",-73.9661972488,40.7145150981
"30737",-73.9664400755,40.7145804255
"30738",-73.9665298596,40.7146045808
"30739",-73.9665999179,40.714623429
"30740",-73.9642692817,40.7123283832
"30741",-73.9639929058,40.7122273697
"30742",-73.9638888576,40.71218934
"30743",-73.963823829,40.7121655722
"30744",-73.9637392907,40.7121346743
"30745",-73.9636775137,40.7121120944
"30746",-73.9636092326,40.7120871376
"30747",-73.9635246945,40.7120562387
"30748",-73.9665779684,40.7138177423
"30749",-73.9664439523,40.7137817369
"30750",-73.9663561963,40.7137581602
"30751",-73.9661677594,40.7137075341
"30752",-73.9659419057,40.7136468551
"30753",-73.9657697965,40.7136006141
"30754",-73.9656286105,40.7133402011
"30755",-73.9656945524,40.7131931737
"30756",-73.9644280534,40.7126330409
"30757",-73.9643864404,40.7126988284
"30758",-73.9642906957,40.7128501872
"30759",-73.9642544007,40.7129075646
"30760",-73.9642137254,40.7129718673
"30761",-73.9849579452,40.6866408881
"30762",-73.9850276126,40.6865382225
"30763",-73.9851091952,40.6864179974
"30764",-73.9643835835,40.7132172037
"30765",-73.9644650167,40.7132395625
"30766",-73.9646577422,40.7132924782
"30767",-73.9649427581,40.7133707323
"30768",-73.9650649062,40.7134042703
"30769",-73.9651361601,40.713423833
"30770",-73.9652922414,40.7134666859
"30771",-73.9852988523,40.6861385383
"30772",-73.9853499045,40.6860637707
"30773",-73.9854433641,40.6859269009
"30774",-73.9854766232,40.6858781918
"30775",-73.9855441399,40.685779314
"30776",-73.9857380553,40.6854904254
"30777",-73.9858146558,40.6853775096
"30778",-73.9859475042,40.685181675
"30779",-73.9859890304,40.6851204613
"30780",-73.9860769599,40.6851629807
"30781",-73.9860409207,40.6852164642
"30782",-73.9859876013,40.6852955921
"30783",-73.9859434987,40.6853610442
"30784",-73.9858296209,40.6855300459
"30785",-73.9310132556,40.6690755998
"30786",-73.9856308455,40.6858225351
"30787",-73.9855569139,40.6859309396
"30788",-73.9854668648,40.6860629724
"30789",-73.9853754865,40.6861969527
"30790",-73.9309330307,40.6698748981
"30791",-73.9309144056,40.6700703628
"30792",-73.9868829869,40.6876208599
"30793",-73.9867314555,40.6875618787
"30794",-73.9865629072,40.6874962757
"30795",-73.9864322427,40.6874454173
"30796",-73.986362577,40.6874183009
"30797",-73.9862848854,40.6873880597
"30798",-73.9861725208,40.6873443236
"30799",-73.9860466725,40.6872953385
"30800",-73.9858816588,40.687231109
"30801",-73.9857997932,40.6871992442
"30802",-73.9856691311,40.6871483841
"30803",-73.9855432824,40.6870993993
"30804",-73.9852947993,40.6870026779
"30805",-73.9851914259,40.6869624387
"30806",-73.985046317,40.6869059559
"30807",-73.9719409643,40.6307467111
"30808",-73.9719560323,40.6308254787
"30809",-73.9719718268,40.6309080476
"30810",-73.9719875188,40.6309900735
"30811",-73.9720028982,40.6310704693
"30812",-73.9720184853,40.6311519521
"30813",-73.9720337611,40.6312318058
"30814",-73.9719506127,40.631275648
"30815",-73.9719312743,40.6311768302
"30816",-73.9719204362,40.6311214492
"30817",-73.9718634839,40.6308304243
"30818",-73.9742808582,40.6451802931
"30819",-73.9743017175,40.6452944736
"30820",-73.9743162203,40.6453738566
"30821",-73.9743316162,40.6454581323
"30822",-73.9743510847,40.6455647021
"30823",-73.9743683672,40.645659309
"30824",-73.9743833668,40.6457414099
"30825",-73.9743986638,40.6458251425
"30826",-73.9744281642,40.6459866264
"30827",-73.9716084586,40.6309475498
"30828",-73.9716269693,40.6310375784
"30829",-73.9716440304,40.6311205574
"30830",-73.9716595298,40.6311959428
"30831",-73.9716794904,40.6312930228
"30832",-73.9716965516,40.6313760018
"30833",-73.9717101556,40.6314421672
"30834",-73.9742117913,40.6451990039
"30835",-73.9742345238,40.6453085327
"30836",-73.9742574805,40.6454191467
"30837",-73.9743703561,40.6459629965
"30838",-73.9743928625,40.646071441
"30839",-73.9744155956,40.6461809698
"30840",-73.9744375244,40.646288492
"30841",-73.9744581416,40.6464004805
"30842",-73.9744779577,40.6465081202
"30843",-73.9744990753,40.6466228283
"30844",-73.9745187925,40.6467299259
"30845",-73.9745408104,40.6468495258
"30846",-73.9745593267,40.646950098
"30847",-73.9745793438,40.6470588264
"30848",-73.9745993609,40.6471675531
"30849",-73.9746201781,40.6472806303
"30850",-73.9746399959,40.6473882699
"30851",-73.9746616143,40.6475056959
"30852",-73.9716091384,40.6313611802
"30853",-73.9715873501,40.631259598
"30854",-73.9715713139,40.6311848338
"30855",-73.971552489,40.6310970663
"30856",-73.97153564,40.6310185099
"30857",-73.9715183252,40.6309377857
"30858",-73.9716686187,40.6317266787
"30859",-73.9716837561,40.6318059921
"30860",-73.9716977519,40.6318793303
"30861",-73.9717149639,40.6319695089
"30862",-73.9717305153,40.6320509962
"30863",-73.9717457567,40.6321308535
"30864",-73.9717617234,40.6322145121
"30865",-73.9717786218,40.6323030616
"30866",-73.9717862951,40.6323432618
"30867",-73.9717955227,40.6323916102
"30868",-73.9718128376,40.6324823319
"30869",-73.9718243463,40.6325426326
"30870",-73.9718393791,40.6326214029
"30871",-73.9718552434,40.6327045193
"30872",-73.9718705877,40.6327849205
"30873",-73.9718861407,40.632866406
"30874",-73.9719023142,40.6329511533
"30875",-73.9719221179,40.6330549124
"30876",-73.9719912097,40.6329766741
"30877",-73.971976854,40.6328978301
"30878",-73.9719615077,40.6328135477
"30879",-73.9719321053,40.632652054
"30880",-73.9719155716,40.6325612479
"30881",-73.9719032951,40.632493823
"30882",-73.9718792388,40.6323616911
"30883",-73.9718450831,40.6321740974
"30884",-73.9718150858,40.63200934
"30885",-73.9717981573,40.6319163582
"30886",-73.9717874649,40.6318576336
"30887",-73.9717731108,40.6317787896
"30888",-73.9717582603,40.6316972277
"30889",-73.974285828,40.6431044198
"30890",-73.9742700444,40.6430212948
"30891",-73.9742544674,40.6429392559
"30892",-73.9742385813,40.642855587
"30893",-73.9742226953,40.6427719181
